Orthogroup	Node	Bootstrap	Paralog1	Paralog2
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N5	85	gnl_Denca_Dca014282	gnl_Denca_Dca008324
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Musac_v1.0_GSMUA_Achr10G30810_001	gnl_Musac_v1.0_GSMUA_Achr10G30680_001
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Musac_v1.0_GSMUA_Achr10G30810_001	gnl_Musac_v1.0_GSMUA_Achr7G19300_001
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Musac_v1.0_GSMUA_Achr10G02680_001	gnl_Musac_v1.0_GSMUA_Achr5G22720_001
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Musac_v1.0_GSMUA_Achr10G02680_001	gnl_Musac_v1.0_GSMUA_Achr10G30810_001
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Bradi1.2_Bradi5g24690.1	gnl_Bradi1.2_Bradi3g18790.1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Bradi1.2_Bradi5g24690.1	gnl_Bradi1.2_Bradi3g54177.1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Bradi1.2_Bradi5g24690.1	gnl_Bradi1.2_Bradi1g47550.1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Sorbi_v2.1_Sobic.006G247100.1	gnl_Sorbi_v2.1_Sobic.010G063700.1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Sorbi_v2.1_Sobic.006G247100.1	gnl_Sorbi_v2.1_Sobic.003G436400.1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Sorbi_v2.1_Sobic.006G247100.1	gnl_Sorbi_v2.1_Sobic.007G087700.1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N7	33	gnl_Yucal_TR53230_c0_g3_i2	gnl_Yucal_TR61145_c2_g1_i1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N7	33	gnl_Yucal_TR53230_c0_g3_i2	gnl_Yucal_TR61145_c1_g1_i1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Sorbi_v2.1_Sobic.010G207800.1	gnl_Sorbi_v2.1_Sobic.006G247100.1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Sorbi_v2.1_Sobic.001G519300.1	gnl_Sorbi_v2.1_Sobic.006G247100.1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Musac_v1.0_GSMUA_Achr5G22720_001	gnl_Musac_v1.0_GSMUA_Achr10G30680_001
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Musac_v1.0_GSMUA_Achr5G22720_001	gnl_Musac_v1.0_GSMUA_Achr7G19300_001
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Anaco_Aco008192.mRNA1	gnl_Anaco_Aco024110.mRNA1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Anaco_Aco008192.mRNA1	gnl_Anaco_Aco030785.mRNA1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Anaco_Aco008192.mRNA1	gnl_Anaco_Aco022750.mRNA1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N6	84	Asasp_c43750_g1_i1	Asasp_c83317_g1_i1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N11	97	gnl_Sorbi_v2.1_Sobic.002G065000.1	gnl_Sorbi_v2.1_Sobic.008G190500.1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N11	97	gnl_Sorbi_v2.1_Sobic.002G065000.1	gnl_Sorbi_v2.1_Sobic.001G132400.1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N11	97	gnl_Orysa_v7.0_LOC_Os12g44150.1	gnl_Orysa_v7.0_LOC_Os07g09340.1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N6	93	Asasp_c20410_g1_i2	Asasp_c69171_g1_i1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Sorbi_v2.1_Sobic.004G331500.1	gnl_Sorbi_v2.1_Sobic.006G247100.1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Musac_v1.0_GSMUA_Achr3G13380_001	gnl_Musac_v1.0_GSMUA_Achr5G22720_001
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N15	20	gnl_Musac_v1.0_GSMUA_Achr3G13380_001	gnl_Musac_v1.0_GSMUA_Achr10G30810_001
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N6	84	Asasp_c59282_g1_i1	Asasp_c83317_g1_i1
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N5	85	gnl_Phaeq_PEQU_04719	gnl_Phaeq_PEQU_29672
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N5	85	gnl_Phaeq_PEQU_04719	gnl_Phaeq_PEQU_17563
syn_tree/RAxML_bipartitions.0000129.cds.aln.raxml.out	N6	89	gnl_Aspof_V1_evm.model.AsparagusV1_07.2857	gnl_Aspof_V1_evm.model.AsparagusV1_03.1964
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc05g008510.2.1	gnl_Solly_iTAGv2.3_Solyc03g034400.2.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os04g30490.1	gnl_Orysa_v7.0_LOC_Os10g20450.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Denca_Dca023086	gnl_Denca_Dca018836
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os04g30490.1	gnl_Orysa_v7.0_LOC_Os06g29950.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Denca_Dca023086	gnl_Denca_Dca024693
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Denca_Dca023086	gnl_Denca_Dca018834
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Denca_Dca023086	gnl_Denca_Dca016241
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Denca_Dca023086	gnl_Denca_Dca015989
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Vitvi_Genoscope.12X_GSVIVT01030951001	gnl_Vitvi_Genoscope.12X_GSVIVT01011803001
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os04g30490.1	gnl_Orysa_v7.0_LOC_Os10g20380.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc02g063260.2.1	gnl_Solly_iTAGv2.3_Solyc04g007530.2.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc02g063260.2.1	gnl_Solly_iTAGv2.3_Solyc05g008500.1.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os04g30490.1	gnl_Orysa_v7.0_LOC_Os10g20470.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os04g30490.1	gnl_Orysa_v7.0_LOC_Os06g29844.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Vitvi_Genoscope.12X_GSVIVT01011801001	gnl_Vitvi_Genoscope.12X_GSVIVT01030951001
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Denca_Dca023085	gnl_Denca_Dca015989
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_21.71	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_65.95
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os04g30490.1	gnl_Orysa_v7.0_LOC_Os06g29994.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os04g30490.1	gnl_Orysa_v7.0_LOC_Os10g20350.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os04g30490.1	gnl_Orysa_v7.0_LOC_Os10g20390.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os10g11354.1	gnl_Orysa_v7.0_LOC_Os10g20450.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os10g11354.1	gnl_Orysa_v7.0_LOC_Os06g29950.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os10g11354.1	gnl_Orysa_v7.0_LOC_Os10g20380.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os10g11354.1	gnl_Orysa_v7.0_LOC_Os10g20470.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os10g11354.1	gnl_Orysa_v7.0_LOC_Os06g29844.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os10g11354.1	gnl_Orysa_v7.0_LOC_Os06g29994.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os10g11354.1	gnl_Orysa_v7.0_LOC_Os10g20350.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os10g11354.1	gnl_Orysa_v7.0_LOC_Os10g20390.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.007G074300.1	gnl_Sorbi_v2.1_Sobic.004G129900.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.007G074300.1	gnl_Sorbi_v2.1_Sobic.006G042200.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Vitvi_Genoscope.12X_GSVIVT01030953001	gnl_Vitvi_Genoscope.12X_GSVIVT01011801001
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Vitvi_Genoscope.12X_GSVIVT01030953001	gnl_Vitvi_Genoscope.12X_GSVIVT01011803001
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc02g091050.2.1	gnl_Solly_iTAGv2.3_Solyc04g007530.2.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc02g091050.2.1	gnl_Solly_iTAGv2.3_Solyc05g008500.1.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Denca_Dca016241	gnl_Denca_Dca023085
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N5	51	gnl_Denca_Dca016241	gnl_Denca_Dca015989
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Denca_Dca018836	gnl_Denca_Dca023085
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N5	51	gnl_Denca_Dca018836	gnl_Denca_Dca015989
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.004G129800.1	gnl_Sorbi_v2.1_Sobic.007G074300.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.004G129800.1	gnl_Sorbi_v2.1_Sobic.010G138400.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.004G129800.1	gnl_Sorbi_v2.1_Sobic.009G106800.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.004G129800.1	gnl_Sorbi_v2.1_Sobic.009G106700.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Denca_Dca018834	gnl_Denca_Dca023085
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N5	51	gnl_Denca_Dca018834	gnl_Denca_Dca015989
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc02g091080.1.1	gnl_Solly_iTAGv2.3_Solyc04g007530.2.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc02g091080.1.1	gnl_Solly_iTAGv2.3_Solyc05g008500.1.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Phaeq_PEQU_26703	gnl_Phaeq_PEQU_19709
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc05g008500.1.1	gnl_Solly_iTAGv2.3_Solyc03g034400.2.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.004G129900.1	gnl_Sorbi_v2.1_Sobic.010G138400.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.004G129900.1	gnl_Sorbi_v2.1_Sobic.009G106800.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.004G129900.1	gnl_Sorbi_v2.1_Sobic.009G106700.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi3g22880.1	gnl_Bradi1.2_Bradi5g07150.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi3g22880.1	gnl_Bradi1.2_Bradi1g66270.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi3g22880.1	gnl_Bradi1.2_Bradi5g07160.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi3g22880.1	gnl_Bradi1.2_Bradi4g07600.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc02g063270.2.1	gnl_Solly_iTAGv2.3_Solyc04g007530.2.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_65.94	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_21.76
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_65.94	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_21.71
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_65.94	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_170.17
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_65.94	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_170.19
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_65.95	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_170.17
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_65.95	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_170.19
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc02g063270.2.1	gnl_Solly_iTAGv2.3_Solyc05g008500.1.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi1g66270.1	gnl_Bradi1.2_Bradi4g39390.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi4g39390.1	gnl_Bradi1.2_Bradi5g07160.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi4g39390.1	gnl_Bradi1.2_Bradi4g07600.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.009G106800.1	gnl_Sorbi_v2.1_Sobic.006G042200.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.004G129700.1	gnl_Sorbi_v2.1_Sobic.007G074300.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.004G129700.1	gnl_Sorbi_v2.1_Sobic.010G138400.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.004G129700.1	gnl_Sorbi_v2.1_Sobic.009G106800.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.004G129700.1	gnl_Sorbi_v2.1_Sobic.009G106700.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi1g42410.1	gnl_Bradi1.2_Bradi1g66270.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi1g42410.1	gnl_Bradi1.2_Bradi5g07160.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi1g42410.1	gnl_Bradi1.2_Bradi4g07600.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.009G106700.1	gnl_Sorbi_v2.1_Sobic.006G042200.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi2g16887.2	gnl_Bradi1.2_Bradi1g66270.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi2g16887.2	gnl_Bradi1.2_Bradi5g07160.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi2g16887.2	gnl_Bradi1.2_Bradi4g07600.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi1g42390.1	gnl_Bradi1.2_Bradi5g07150.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc02g091070.2.1	gnl_Solly_iTAGv2.3_Solyc05g008510.2.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc02g091070.2.1	gnl_Solly_iTAGv2.3_Solyc04g007530.2.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc02g091070.2.1	gnl_Solly_iTAGv2.3_Solyc05g008500.1.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Yucal_TR36698_c0_g1_i2	gnl_Yucal_TR28936_c1_g1_i2
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi1g42390.1	gnl_Bradi1.2_Bradi1g66270.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.010G138400.1	gnl_Sorbi_v2.1_Sobic.006G042200.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi1g42390.1	gnl_Bradi1.2_Bradi5g07160.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Phaeq_PEQU_26700	gnl_Phaeq_PEQU_19709
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi1g42390.1	gnl_Bradi1.2_Bradi4g07600.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Anaco_Aco012667.mRNA1	gnl_Anaco_Aco028659.mRNA1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Anaco_Aco012667.mRNA1	gnl_Anaco_Aco012668.mRNA1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc04g007530.2.1	gnl_Solly_iTAGv2.3_Solyc03g034400.2.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_21.76	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_65.95
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi5g07150.1	gnl_Bradi1.2_Bradi1g42410.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Denca_Dca024693	gnl_Denca_Dca023085
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N5	51	gnl_Denca_Dca024693	gnl_Denca_Dca015989
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi5g07150.1	gnl_Bradi1.2_Bradi2g16887.2
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi5g07150.1	gnl_Bradi1.2_Bradi4g39390.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N15	39	gnl_Anaco_Aco012669.mRNA1	gnl_Anaco_Aco012667.mRNA1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc05g008510.2.1	gnl_Solly_iTAGv2.3_Solyc02g091050.2.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc05g008510.2.1	gnl_Solly_iTAGv2.3_Solyc02g091080.1.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc05g008510.2.1	gnl_Solly_iTAGv2.3_Solyc02g063270.2.1
syn_tree/RAxML_bipartitions.0000131.cds.aln.raxml.out	N3	81	gnl_Solly_iTAGv2.3_Solyc05g008510.2.1	gnl_Solly_iTAGv2.3_Solyc02g063260.2.1
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Vitvi_Genoscope.12X_GSVIVT01034116001	gnl_Vitvi_Genoscope.12X_GSVIVT01016491001
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Vitvi_Genoscope.12X_GSVIVT01034116001	gnl_Vitvi_Genoscope.12X_GSVIVT01016489001
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Vitvi_Genoscope.12X_GSVIVT01034116001	gnl_Vitvi_Genoscope.12X_GSVIVT01016487001
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Vitvi_Genoscope.12X_GSVIVT01024887001	gnl_Vitvi_Genoscope.12X_GSVIVT01016487001
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N17	89	gnl_Elagu_v2.0_p5_sc10362.V1.gene1	gnl_Elagu_v2.0_p5_sc00069.V1.gene94
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N17	89	gnl_Anaco_Aco024141.mRNA1	gnl_Anaco_Aco001422.mRNA1
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Solly_iTAGv2.3_Solyc06g005720.2.1	gnl_Solly_iTAGv2.3_Solyc06g083480.2.1
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Solly_iTAGv2.3_Solyc06g005720.2.1	gnl_Solly_iTAGv2.3_Solyc06g083490.2.1
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Solly_iTAGv2.3_Solyc06g005720.2.1	gnl_Solly_iTAGv2.3_Solyc03g096660.1.1
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Solly_iTAGv2.3_Solyc06g005720.2.1	gnl_Solly_iTAGv2.3_Solyc03g096640.2.1
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Solly_iTAGv2.3_Solyc06g005720.2.1	gnl_Solly_iTAGv2.3_Solyc06g083470.2.1
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Solly_iTAGv2.3_Solyc06g005720.2.1	gnl_Solly_iTAGv2.3_Solyc03g096650.1.1
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Vitvi_Genoscope.12X_GSVIVT01024889001	gnl_Vitvi_Genoscope.12X_GSVIVT01016491001
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Vitvi_Genoscope.12X_GSVIVT01024889001	gnl_Vitvi_Genoscope.12X_GSVIVT01016489001
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Vitvi_Genoscope.12X_GSVIVT01024889001	gnl_Vitvi_Genoscope.12X_GSVIVT01016487001
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N17	89	gnl_Denca_Dca027115	gnl_Denca_Dca025010
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N17	89	gnl_Yucal_TR46864_c0_g2_i6	gnl_Yucal_TR44325_c1_g2_i1
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N17	89	gnl_Yucal_TR46864_c0_g2_i6	gnl_Yucal_TR44325_c0_g1_i1
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N17	89	gnl_Yucal_TR46864_c0_g2_i6	gnl_Yucal_TR44325_c0_g2_i1
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Solly_iTAGv2.3_Solyc09g011130.1.1	gnl_Solly_iTAGv2.3_Solyc06g083480.2.1
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Solly_iTAGv2.3_Solyc09g011130.1.1	gnl_Solly_iTAGv2.3_Solyc06g083490.2.1
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Solly_iTAGv2.3_Solyc09g011130.1.1	gnl_Solly_iTAGv2.3_Solyc03g096660.1.1
syn_tree/RAxML_bipartitions.0000134.cds.aln.raxml.out	N3	25	gnl_Solly_iTAGv2.3_Solyc09g011130.1.1	gnl_Solly_iTAGv2.3_Solyc03g096640.2.1
